alias_city,alias_address,georeferencingString,type
GORLE,CIMITERO - VIA MARTINELLA,"CIMITERO - VIA MARTINELLA, GORLE, Bergamo, Lombardia, Italia",POINT
GORNO,FONTANELLA PIAZZA RISO,"FONTANELLA PIAZZA RISO, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,FONTANELLA PIAZZA VILLASSIO,"FONTANELLA PIAZZA VILLASSIO, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,FONTANELLA VIA MONS.GUERINONI,"FONTANELLA VIA MONS.GUERINONI, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,FONTANELLA VIA SS.TRINITA',"FONTANELLA VIA SS.TRINITA', GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,LOCALITA' CALCHERA - FONTANELLA,"LOCALITA' CALCHERA - FONTANELLA, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,LOCALITA' LAVERIA  - SERBATOIO,"LOCALITA' LAVERIA  - SERBATOIO, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,LOCALITA' PEROLI - FONTANELLA,"LOCALITA' PEROLI - FONTANELLA, GORNO, Bergamo, Lombardia, Italia",POINT
GORNO,LOCALITA' PLICOSA - FONTANELLA,"LOCALITA' PLICOSA - FONTANELLA, GORNO, Bergamo, Lombardia, Italia",POINT
GRASSOBBIO,CENTRO DIESEL - VIA ZANICA,"CENTRO DIESEL - VIA ZANICA, GRASSOBBIO, Bergamo, Lombardia, Italia",POINT
GRASSOBBIO,SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°,"SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°, GRASSOBBIO, Bergamo, Lombardia, Italia",POINT
GROMO,ABITAZIONE RICCARDI - VIA RIVO,"ABITAZIONE RICCARDI - VIA RIVO, GROMO, Bergamo, Lombardia, Italia",POINT
GROMO,CASA DI RIPOSO - VIA BETTUNO ALTO,"CASA DI RIPOSO - VIA BETTUNO ALTO, GROMO, Bergamo, Lombardia, Italia",POINT
GROMO,FONTANELLA PIAZZA MARCONI,"FONTANELLA PIAZZA MARCONI, GROMO, Bergamo, Lombardia, Italia",POINT
GROMO,FONTANELLA VIA S.GREGORIO,"FONTANELLA VIA S.GREGORIO, GROMO, Bergamo, Lombardia, Italia",POINT
GROMO,FRAZIONE BOARIO - FONTANELLA PIAZZA TRENTO,"FRAZIONE BOARIO - FONTANELLA PIAZZA TRENTO, GROMO, Bergamo, Lombardia, Italia",POINT
GROMO,FRAZIONE SPIAZZI - STAZIONE SEGGIOVIA - PIAZZALE TURANI,"FRAZIONE SPIAZZI - STAZIONE SEGGIOVIA - PIAZZALE TURANI, GROMO, Bergamo, Lombardia, Italia",POINT
GRONE,FONTANELLA VIA PAPA GIOVANNI XXIII°,"FONTANELLA VIA PAPA GIOVANNI XXIII°, GRONE, Bergamo, Lombardia, Italia",POINT
GRONE,FRAZIONE S.FERMO - BAR ZETA 2,"FRAZIONE S.FERMO - BAR ZETA 2, GRONE, Bergamo, Lombardia, Italia",POINT
GRUMELLO del MONTE,FONTANELLA  PIAZZA CAMOZZI/ VIA DON LAZZARI,"FONTANELLA  PIAZZA CAMOZZI/ VIA DON LAZZARI, GRUMELLO del MONTE, Bergamo, Lombardia, Italia",POINT
GRUMELLO del MONTE,FONTANELLA VIA FONTANE,"FONTANELLA VIA FONTANE, GRUMELLO del MONTE, Bergamo, Lombardia, Italia",POINT
GRUMELLO del MONTE,LOCALITA' BOLDESICO - FONTANELLA,"LOCALITA' BOLDESICO - FONTANELLA, GRUMELLO del MONTE, Bergamo, Lombardia, Italia",POINT
ISSO,MUNICIPIO - VIA ROMA,"MUNICIPIO - VIA ROMA, ISSO, Bergamo, Lombardia, Italia",POINT
LALLIO,CIMITERO - VIA PER LALLIO,"CIMITERO - VIA PER LALLIO, LALLIO, Bergamo, Lombardia, Italia",POINT
LEFFE,FONTANELLA PIAZZA LIBERTA',"FONTANELLA PIAZZA LIBERTA', LEFFE, Bergamo, Lombardia, Italia",POINT
LEFFE,"SCUOLE MEDIE - VIA A.LOCATELLI, 1","SCUOLE MEDIE - VIA A.LOCATELLI, 1, LEFFE, Bergamo, Lombardia, Italia",POINT
LEVATE,MUNICIPIO - PIAZZA DUCA D'AOSTA,"MUNICIPIO - PIAZZA DUCA D'AOSTA, LEVATE, Bergamo, Lombardia, Italia",POINT
LEVATE,SCUOLA MEDIA - VIA SANTUARIO,"SCUOLA MEDIA - VIA SANTUARIO, LEVATE, Bergamo, Lombardia, Italia",POINT
LOVERE,CIMITERO - VIA P.GOBETTI,"CIMITERO - VIA P.GOBETTI, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,FONTANELLA PIAZZA 13 MARTIRI,"FONTANELLA PIAZZA 13 MARTIRI, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,FONTANELLA PIAZZA MARCONI,"FONTANELLA PIAZZA MARCONI, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,FONTANELLA PIAZZALE BONOMELLI,"FONTANELLA PIAZZALE BONOMELLI, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,FONTANELLA VIA BERTOLOTTI,"FONTANELLA VIA BERTOLOTTI, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,FONTANELLA VIA S.FRANCESCO,"FONTANELLA VIA S.FRANCESCO, LOVERE, Bergamo, Lombardia, Italia",POINT
LOVERE,LOCALITA' DAVINE - FONTANELLA INIZIO CAMMINATA S.GIOVANNI,"LOCALITA' DAVINE - FONTANELLA INIZIO CAMMINATA S.GIOVANNI, LOVERE, Bergamo, Lombardia, Italia",POINT
LURANO,BAR ROAD 121 - VIA PROVINCIALE 4,"BAR ROAD 121 - VIA PROVINCIALE 4, LURANO, Bergamo, Lombardia, Italia",POINT
LURANO,FONTANELLA VIA MADONNA DELLE QUAGLIE,"FONTANELLA VIA MADONNA DELLE QUAGLIE, LURANO, Bergamo, Lombardia, Italia",POINT
LURANO,SCUOLA MATERNA - VIA A.MANZONI,"SCUOLA MATERNA - VIA A.MANZONI, LURANO, Bergamo, Lombardia, Italia",POINT
LUZZANA,"MUNICIPIO - VIA CASTELLO, 73","MUNICIPIO - VIA CASTELLO, 73, LUZZANA, Bergamo, Lombardia, Italia",POINT
LUZZANA,"VIA DEI RONCHI, 8 (EX VIA CICLAMINI)","VIA DEI RONCHI, 8 (EX VIA CICLAMINI), LUZZANA, Bergamo, Lombardia, Italia",POINT
MARTINENGO,CIMITERO,"CIMITERO, MARTINENGO, Bergamo, Lombardia, Italia",POINT
MARTINENGO,SCUOLA ELEMENTARE - VIA MORZENTI,"SCUOLA ELEMENTARE - VIA MORZENTI, MARTINENGO, Bergamo, Lombardia, Italia",POINT
MOIO DE' CALVI,FONTANELLA VIA COSTA,"FONTANELLA VIA COSTA, MOIO DE' CALVI, Bergamo, Lombardia, Italia",POINT
MOIO DE' CALVI,FONTANELLA VIA CURTO,"FONTANELLA VIA CURTO, MOIO DE' CALVI, Bergamo, Lombardia, Italia",POINT
MOIO DE' CALVI,FONTANELLA VIA FOPPO,"FONTANELLA VIA FOPPO, MOIO DE' CALVI, Bergamo, Lombardia, Italia",POINT
MOIO DE' CALVI,FONTANELLA VIA PAPA GIOVANNI XXIII°,"FONTANELLA VIA PAPA GIOVANNI XXIII°, MOIO DE' CALVI, Bergamo, Lombardia, Italia",POINT
MONASTEROLO del CASTELLO,FONTANELLA PIAZZA IV NOVEMBRE,"FONTANELLA PIAZZA IV NOVEMBRE, MONASTEROLO del CASTELLO, Bergamo, Lombardia, Italia",POINT
MONTELLO,MUNICIPIO - VIA BREVI,"MUNICIPIO - VIA BREVI, MONTELLO, Bergamo, Lombardia, Italia",POINT
MORNICO AL SERIO,FONTANELLA VIA IV NOVEMBRE,"FONTANELLA VIA IV NOVEMBRE, MORNICO AL SERIO, Bergamo, Lombardia, Italia",POINT
MORNICO AL SERIO,SCUOLA ELEMENTARE - VIA ZERRA,"SCUOLA ELEMENTARE - VIA ZERRA, MORNICO AL SERIO, Bergamo, Lombardia, Italia",POINT
MOZZO,FONTANELLA PIAZZA TRIESTE,"FONTANELLA PIAZZA TRIESTE, MOZZO, Bergamo, Lombardia, Italia",POINT
NEMBRO,LOCALITA' GAVARNO - SCUOLA ELEMENTARE,"LOCALITA' GAVARNO - SCUOLA ELEMENTARE, NEMBRO, Bergamo, Lombardia, Italia",POINT
NEMBRO,LOCALITA' LONNO - FONTANELLA,"LOCALITA' LONNO - FONTANELLA, NEMBRO, Bergamo, Lombardia, Italia",POINT
NEMBRO,LOCALITA' SAN FAUSTINO - SCUOLA ELEMENTARE,"LOCALITA' SAN FAUSTINO - SCUOLA ELEMENTARE, NEMBRO, Bergamo, Lombardia, Italia",POINT
NEMBRO,LOCALITA' VIANA - CASCINA VIANA - VIA KENNEDY,"LOCALITA' VIANA - CASCINA VIANA - VIA KENNEDY, NEMBRO, Bergamo, Lombardia, Italia",POINT
NEMBRO,SCUOLA MATERNA  - PIAZZA LIBERTA',"SCUOLA MATERNA  - PIAZZA LIBERTA', NEMBRO, Bergamo, Lombardia, Italia",POINT
NEMBRO,ZONA CIMITERO - ARMADIETTO CONTATORE - PRIMA UTENZA SORG. BONDO PETELLO,"ZONA CIMITERO - ARMADIETTO CONTATORE - PRIMA UTENZA SORG. BONDO PETELLO, NEMBRO, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FONTANELLA VIA ROMA,"FONTANELLA VIA ROMA, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FRAZIONE ZAMBLA ALTA - BAR MIRAMONTI,"FRAZIONE ZAMBLA ALTA - BAR MIRAMONTI, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FRAZIONE ZAMBLA ALTA - FONTANELLA COLLE DI ZAMBLA,"FRAZIONE ZAMBLA ALTA - FONTANELLA COLLE DI ZAMBLA, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FRAZIONE ZAMBLA BASSA - FONTANELLA VIA VIDALI,"FRAZIONE ZAMBLA BASSA - FONTANELLA VIA VIDALI, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FRAZIONE ZORZONE - FONTANELLA CONTRADA SANTI',"FRAZIONE ZORZONE - FONTANELLA CONTRADA SANTI', OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,FRAZIONE ZORZONE - FONTANELLA PIAZZA CADUTI,"FRAZIONE ZORZONE - FONTANELLA PIAZZA CADUTI, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,LOCALITA' PLASSA  - GUARDIANIA CUSTODE CONDOMINI,"LOCALITA' PLASSA  - GUARDIANIA CUSTODE CONDOMINI, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRE IL COLLE,VIA ZUCCO,"VIA ZUCCO, OLTRE IL COLLE, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,FONTANELLA CONTRADA CAMAI,"FONTANELLA CONTRADA CAMAI, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,FRAZIONE VALZURIO - FONTANELLA,"FRAZIONE VALZURIO - FONTANELLA, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,LOCALITA' BECCARELLI - FONTANELLA,"LOCALITA' BECCARELLI - FONTANELLA, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,LOCALITA' COLLE PALAZZO - BACINO BASSO,"LOCALITA' COLLE PALAZZO - BACINO BASSO, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,LOCALITA' DOSSI - FONTANELLA,"LOCALITA' DOSSI - FONTANELLA, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,LOCALITA' FOPPELLO - FONTANELLA,"LOCALITA' FOPPELLO - FONTANELLA, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
OLTRESSENDA ALTA,LOCALITA' SPINELLI - FONTANELLA CONTRADA BOCCA,"LOCALITA' SPINELLI - FONTANELLA CONTRADA BOCCA, OLTRESSENDA ALTA, Bergamo, Lombardia, Italia",POINT
ONETA,BAR MARI - VIA CHIGNOLO,"BAR MARI - VIA CHIGNOLO, ONETA, Bergamo, Lombardia, Italia",POINT
ONETA,FONTANELLA - VIA VILLA,"FONTANELLA - VIA VILLA, ONETA, Bergamo, Lombardia, Italia",POINT
ONETA,FONTANELLA VIA CANTONI,"FONTANELLA VIA CANTONI, ONETA, Bergamo, Lombardia, Italia",POINT
ONETA,FONTANELLA VIA DEI PINI,"FONTANELLA VIA DEI PINI, ONETA, Bergamo, Lombardia, Italia",POINT
ONETA,SCUOLE - VIA FONTANILE,"SCUOLE - VIA FONTANILE, ONETA, Bergamo, Lombardia, Italia",POINT
ONORE,FONTANELLA PARCO GIOCHI VIA CHIESA,"FONTANELLA PARCO GIOCHI VIA CHIESA, ONORE, Bergamo, Lombardia, Italia",POINT
ONORE,FONTANELLA PIAZZA POZZO,"FONTANELLA PIAZZA POZZO, ONORE, Bergamo, Lombardia, Italia",POINT
ONORE,FONTANELLA VIA POERZA,"FONTANELLA VIA POERZA, ONORE, Bergamo, Lombardia, Italia",POINT
ONORE,LOCALITA'ARECC - PUNTO TERMINALE FORNITURA,"LOCALITA'ARECC - PUNTO TERMINALE FORNITURA, ONORE, Bergamo, Lombardia, Italia",POINT
ONORE,PIAZZA DANGHELO - CAPPELLETTA MADONNA DELL'ACQUA,"PIAZZA DANGHELO - CAPPELLETTA MADONNA DELL'ACQUA, ONORE, Bergamo, Lombardia, Italia",POINT
ORIO AL SERIO,"MUNICIPIO - VIA LOCATELLI,20","MUNICIPIO - VIA LOCATELLI,20, ORIO AL SERIO, Bergamo, Lombardia, Italia",POINT
OSIO SOPRA,FONTANELLA PIAZZA GARIBALDI,"FONTANELLA PIAZZA GARIBALDI, OSIO SOPRA, Bergamo, Lombardia, Italia",POINT
OSIO SOPRA,SCUOLA ELEMENTARE - VIA M.MONTESSORI,"SCUOLA ELEMENTARE - VIA M.MONTESSORI, OSIO SOPRA, Bergamo, Lombardia, Italia",POINT
OSIO SOTTO,CIMITERO - VIALE DELLE RIMEMBRANZE,"CIMITERO - VIALE DELLE RIMEMBRANZE, OSIO SOTTO, Bergamo, Lombardia, Italia",POINT
OSIO SOTTO,FONTANELLA  VIA VERDELLINO,"FONTANELLA  VIA VERDELLINO, OSIO SOTTO, Bergamo, Lombardia, Italia",POINT
OSIO SOTTO,MUNICIPIO - PIAZZA PAPA GIOVANNI XXIII°,"MUNICIPIO - PIAZZA PAPA GIOVANNI XXIII°, OSIO SOTTO, Bergamo, Lombardia, Italia",POINT
PALADINA,LOCALITA' SOMBRENO - FONTANELLA VIA MADONNA DELLA CASTAGNA,"LOCALITA' SOMBRENO - FONTANELLA VIA MADONNA DELLA CASTAGNA, PALADINA, Bergamo, Lombardia, Italia",POINT
PALOSCO,LOCALITA' TORRE PASSERE - AZIENDA AGRICOLA,"LOCALITA' TORRE PASSERE - AZIENDA AGRICOLA, PALOSCO, Bergamo, Lombardia, Italia",POINT
PALOSCO,SCUOLA ELEMENTARE - VIA A.DE GASPERI,"SCUOLA ELEMENTARE - VIA A.DE GASPERI, PALOSCO, Bergamo, Lombardia, Italia",POINT
PARRE,CIMITERO - VIA MONTEROSSO,"CIMITERO - VIA MONTEROSSO, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,FONTANELLA PARCO VIA SPINI,"FONTANELLA PARCO VIA SPINI, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,LOCALITA' CAMPIGNANO - ALLEVAMENTO BOVINI,"LOCALITA' CAMPIGNANO - ALLEVAMENTO BOVINI, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,LOCALITA' COSSAGLIO - FONTANELLA,"LOCALITA' COSSAGLIO - FONTANELLA, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,LOCALITA' PONTE SELVA - FONTANELLA,"LOCALITA' PONTE SELVA - FONTANELLA, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,LOCALITA' S.ALBERTO - RISTORANTE IL MORO,"LOCALITA' S.ALBERTO - RISTORANTE IL MORO, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,LOCALITA' SS.TRINITA' - FONTANELLA,"LOCALITA' SS.TRINITA' - FONTANELLA, PARRE, Bergamo, Lombardia, Italia",POINT
PARRE,PIAZZA S.ROCCO - FONTANELLA,"PIAZZA S.ROCCO - FONTANELLA, PARRE, Bergamo, Lombardia, Italia",POINT
PARZANICA,FONTANELLA PRESSO CHIESA,"FONTANELLA PRESSO CHIESA, PARZANICA, Bergamo, Lombardia, Italia",POINT
PEDRENGO,"MUNICIPIO - PIAZZA E.FRIZZONI, 1","MUNICIPIO - PIAZZA E.FRIZZONI, 1, PEDRENGO, Bergamo, Lombardia, Italia",POINT
PEDRENGO,SCUOLA MATERNA  - VIA MONTE GRAPPA,"SCUOLA MATERNA  - VIA MONTE GRAPPA, PEDRENGO, Bergamo, Lombardia, Italia",POINT
PEIA,FONTANELLA PRESSO CAMPO SPORTIVO,"FONTANELLA PRESSO CAMPO SPORTIVO, PEIA, Bergamo, Lombardia, Italia",POINT
PEIA,"MUNICIPIO - VIA CA' ZENUCCHI, 3","MUNICIPIO - VIA CA' ZENUCCHI, 3, PEIA, Bergamo, Lombardia, Italia",POINT
PIANICO,FONTANELLA  PIAZZA GHITTI,"FONTANELLA  PIAZZA GHITTI, PIANICO, Bergamo, Lombardia, Italia",POINT
PIARIO,FONTANELLA  VIA GROPPINO,"FONTANELLA  VIA GROPPINO, PIARIO, Bergamo, Lombardia, Italia",POINT
PIARIO,FONTANELLA  VIA MAZZINI,"FONTANELLA  VIA MAZZINI, PIARIO, Bergamo, Lombardia, Italia",POINT
PIARIO,FONTANELLA VIA VENEZIA,"FONTANELLA VIA VENEZIA, PIARIO, Bergamo, Lombardia, Italia",POINT
PIAZZA BREMBANA,FONTANELLA  VIA BELOTTI,"FONTANELLA  VIA BELOTTI, PIAZZA BREMBANA, Bergamo, Lombardia, Italia",POINT
PIAZZA BREMBANA,MUNICIPIO - VIA F.LLI CALVI,"MUNICIPIO - VIA F.LLI CALVI, PIAZZA BREMBANA, Bergamo, Lombardia, Italia",POINT
POGNANO,SCUOLA ELEMENTARE - VIA L.DA VINCI,"SCUOLA ELEMENTARE - VIA L.DA VINCI, POGNANO, Bergamo, Lombardia, Italia",POINT
PONTE NOSSA,ABITAZIONE BANA,"ABITAZIONE BANA, PONTE NOSSA, Bergamo, Lombardia, Italia",POINT
PONTE NOSSA,FONTANELLA  VIA IV NOVEMBRE,"FONTANELLA  VIA IV NOVEMBRE, PONTE NOSSA, Bergamo, Lombardia, Italia",POINT
PONTE NOSSA,FONTANELLA  VIA SPIAZZI,"FONTANELLA  VIA SPIAZZI, PONTE NOSSA, Bergamo, Lombardia, Italia",POINT
PONTE NOSSA,FONTANELLA ESTERNA IMPIANTO CAPTAZIONE VIA SORGENTI,"FONTANELLA ESTERNA IMPIANTO CAPTAZIONE VIA SORGENTI, PONTE NOSSA, Bergamo, Lombardia, Italia",POINT
PONTE NOSSA,MUNICIPIO - VIA EUROPA,"MUNICIPIO - VIA EUROPA, PONTE NOSSA, Bergamo, Lombardia, Italia",POINT
PONTERANICA,MUNICIPIO - VIA LIBERTA',"MUNICIPIO - VIA LIBERTA', PONTERANICA, Bergamo, Lombardia, Italia",POINT
PONTERANICA,SCUOLA ELEMENTARE - VIA CARINO,"SCUOLA ELEMENTARE - VIA CARINO, PONTERANICA, Bergamo, Lombardia, Italia",POINT
PRADALUNGA,FONTANELLA  VIA P.L.CARRARA,"FONTANELLA  VIA P.L.CARRARA, PRADALUNGA, Bergamo, Lombardia, Italia",POINT
PRADALUNGA,"MUNICIPIO - VIA S.MARTINO, 24","MUNICIPIO - VIA S.MARTINO, 24, PRADALUNGA, Bergamo, Lombardia, Italia",POINT
PRADALUNGA,"SCUOLA MATERNA  - VIA PIAVE, 2","SCUOLA MATERNA  - VIA PIAVE, 2, PRADALUNGA, Bergamo, Lombardia, Italia",POINT
PREDORE,LOCALITA' PERGOLE - VIA CAMPITINO,"LOCALITA' PERGOLE - VIA CAMPITINO, PREDORE, Bergamo, Lombardia, Italia",POINT
PREDORE,MUNICIPIO - PIAZZA VITTORIO VENETO,"MUNICIPIO - PIAZZA VITTORIO VENETO, PREDORE, Bergamo, Lombardia, Italia",POINT
PREMOLO,FONTANELLA  - VIA GRUMELLO,"FONTANELLA  - VIA GRUMELLO, PREMOLO, Bergamo, Lombardia, Italia",POINT
PREMOLO,VIA COSTA - LAVATOIO PRESSO ABITAZIONE BORLINI,"VIA COSTA - LAVATOIO PRESSO ABITAZIONE BORLINI, PREMOLO, Bergamo, Lombardia, Italia",POINT
PUMENENGO,MUNICIPIO - PIAZZA LIBERTA',"MUNICIPIO - PIAZZA LIBERTA', PUMENENGO, Bergamo, Lombardia, Italia",POINT
RANICA,FONTANELLA  PIAZZA EUROPA,"FONTANELLA  PIAZZA EUROPA, RANICA, Bergamo, Lombardia, Italia",POINT
RANICA,"LABORATORIO AZIENDALE - VIA VIANDASSO,59","LABORATORIO AZIENDALE - VIA VIANDASSO,59, RANICA, Bergamo, Lombardia, Italia",POINT
RANZANICO,ABITAZIONE DEL BELLO - VIA PAPA GIOVANNI XXIII°,"ABITAZIONE DEL BELLO - VIA PAPA GIOVANNI XXIII°, RANZANICO, Bergamo, Lombardia, Italia",POINT
RANZANICO,FONTANELLA  PIAZZA CADUTI,"FONTANELLA  PIAZZA CADUTI, RANZANICO, Bergamo, Lombardia, Italia",POINT
RANZANICO,FONTANELLA VIA DONIZETTI ( Ex Loc.Dosso),"FONTANELLA VIA DONIZETTI ( Ex Loc.Dosso), RANZANICO, Bergamo, Lombardia, Italia",POINT
RANZANICO,RISTORANTE AURORA - VIA NAZIONALE,"RISTORANTE AURORA - VIA NAZIONALE, RANZANICO, Bergamo, Lombardia, Italia",POINT
RIVA DI SOLTO,FONTANELLA  VIA DEL PORTO,"FONTANELLA  VIA DEL PORTO, RIVA DI SOLTO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' BESSIMO - FONTANELLA  VIA S.FRANCESCO,"LOCALITA' BESSIMO - FONTANELLA  VIA S.FRANCESCO, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' CASTELFRANCO - FONTANELLA  PIAZZA TRIESTE,"LOCALITA' CASTELFRANCO - FONTANELLA  PIAZZA TRIESTE, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' MONTI - FONTANELLA  PIAZZALE ALPINI,"LOCALITA' MONTI - FONTANELLA  PIAZZALE ALPINI, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' RONDINERA - CONDOMINIO PRESSO PIZZERIA BETULLA,"LOCALITA' RONDINERA - CONDOMINIO PRESSO PIZZERIA BETULLA, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' S.VIGILIO - FONTANELLA,"LOCALITA' S.VIGILIO - FONTANELLA, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,LOCALITA' SPIAZZI - FONTANELLA  VIA PIAZZE,"LOCALITA' SPIAZZI - FONTANELLA  VIA PIAZZE, ROGNO, Bergamo, Lombardia, Italia",POINT
ROGNO,MUNICIPIO - PIAZZA DRUSO,"MUNICIPIO - PIAZZA DRUSO, ROGNO, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,DISTRIBUTORE - VIA BALILLA,"DISTRIBUTORE - VIA BALILLA, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,FONTANELLA  VIA BELVEDERE,"FONTANELLA  VIA BELVEDERE, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,FONTANELLA  VIA CAVALLI,"FONTANELLA  VIA CAVALLI, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,FONTANELLA  VIA DANTE,"FONTANELLA  VIA DANTE, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,SCUOLA ELEMENTARE - VIA CROTTI,"SCUOLA ELEMENTARE - VIA CROTTI, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROMANO DI LOMBARDIA,SCUOLA ELEMENTARE - VIA XXV APRILE,"SCUOLA ELEMENTARE - VIA XXV APRILE, ROMANO DI LOMBARDIA, Bergamo, Lombardia, Italia",POINT
ROVETTA,LOCALITA' BORLEZZA - VECCHIO MULINO,"LOCALITA' BORLEZZA - VECCHIO MULINO, ROVETTA, Bergamo, Lombardia, Italia",POINT
ROVETTA,LOCALITA' CONCA VERDE - FONTANELLA,"LOCALITA' CONCA VERDE - FONTANELLA, ROVETTA, Bergamo, Lombardia, Italia",POINT
ROVETTA,LOCALITA' SAN LORENZO - CIMITERO,"LOCALITA' SAN LORENZO - CIMITERO, ROVETTA, Bergamo, Lombardia, Italia",POINT
ROVETTA,MUNICIPIO - PIAZZA FERRARI,"MUNICIPIO - PIAZZA FERRARI, ROVETTA, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,FONTANELLA PIAZZA MAZZOLENI,"FONTANELLA PIAZZA MAZZOLENI, S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,FONTANELLA PRESSO EX MUNUCIPIO - VIA CASCUTELLI (VALSECCA),"FONTANELLA PRESSO EX MUNUCIPIO - VIA CASCUTELLI (VALSECCA), S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,FONTANELLA VIA DEGLI ALPINI,"FONTANELLA VIA DEGLI ALPINI, S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,LOCALITA' CA' CONTAGLIO - FONTANELLA  -,"LOCALITA' CA' CONTAGLIO - FONTANELLA  -, S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,LOCALITA' SELINO ALTO - CIMITERO,"LOCALITA' SELINO ALTO - CIMITERO, S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,LOCALITA' SELINO BASSO - CAMPO SPORTIVO,"LOCALITA' SELINO BASSO - CAMPO SPORTIVO, S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,RUBINETTO ESTERNO ABITAZIONE - VIA CAREVI  (VALSECCA),"RUBINETTO ESTERNO ABITAZIONE - VIA CAREVI  (VALSECCA), S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
S.OMOBONO TERME,RUBINETTO NICCHIA CONTATORI - VIA FRACCIA  STRADA  PROVINCIALE 21 (VALSECCA),"RUBINETTO NICCHIA CONTATORI - VIA FRACCIA  STRADA  PROVINCIALE 21 (VALSECCA), S.OMOBONO TERME, Bergamo, Lombardia, Italia",POINT
SAN GIOVANNI BIANCO,FONTANELLA  PIAZZA ZIGNONI,"FONTANELLA  PIAZZA ZIGNONI, SAN GIOVANNI BIANCO, Bergamo, Lombardia, Italia",POINT
SAN GIOVANNI BIANCO,"FONTANELLA GIARDINI PUBBLICI, PRESSO OSPEDALE","FONTANELLA GIARDINI PUBBLICI, PRESSO OSPEDALE, SAN GIOVANNI BIANCO, Bergamo, Lombardia, Italia",POINT
