alias_address,alias_city,geocode,geometry,georeferencingString,type
"Via Felice Mariani, 1",LISSONE,"Via Felice Mariani 1, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.237484791563274, 45.61426354731953]}","Via Felice Mariani, 1, LISSONE, Monza, Lombardia",POINT
"Via NAZARIO SAURO, 1",LISSONE,"Via Nazario Sauro 1, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.234816978071455, 45.61799731057763]}","Via NAZARIO SAURO, 1, LISSONE, Monza, Lombardia",POINT
"ViaLE DELLA REPUBBLICA, 39",LISSONE,"Viale della Repubblica 39, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.249875197760936, 45.60998490091753]}","ViaLE DELLA REPUBBLICA, 39, LISSONE, Monza, Lombardia",POINT
"Via DE AMICIS, 18 FRAZIONE SANTA MARGHERITA",LISSONE,"Via Santa Margherita 18, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.239338523053718, 45.62040329669917]}","Via DE AMICIS, 18 FRAZIONE SANTA MARGHERITA, LISSONE, Monza, Lombardia",POINT
"Via LAMARMORA, 30/a I COL. Via CANOVA",LISSONE,"Via Alfonso La Marmora 30, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.254611630157626, 45.61884106691082]}","Via LAMARMORA, 30/a I COL. Via CANOVA, LISSONE, Monza, Lombardia",POINT
"Via BATTISTI, 20",LISSONE,"Via Cesare Battisti 20, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.23068228380166, 45.616872425211994]}","Via BATTISTI, 20, LISSONE, Monza, Lombardia",POINT
VIA SAURO,LISSONE,"Via Nazario Sauro, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.234499500000016, 45.59464800000001]}","VIA SAURO, LISSONE, Monza, Lombardia",POINT
Via Belgioioso,MACHERIO,"Via Belgioioso, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.248437322804486, 45.63328444099868]}","Via Belgioioso, MACHERIO, Monza, Lombardia",POINT
Via Mascagni,MACHERIO,"Via Pietro Mascagni, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.268661004181729, 45.63787851722981]}","Via Mascagni, MACHERIO, Monza, Lombardia",POINT
VIALE Regina Margherita,MACHERIO,"Via Regina Margherita, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273045346106338, 45.5906377385043]}","VIALE Regina Margherita, MACHERIO, Monza, Lombardia",POINT
Via S. Ambrogio,MACHERIO,"Via Sant'Ambrogio, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.242433291951706, 45.630170756770504]}","Via S. Ambrogio, MACHERIO, Monza, Lombardia",POINT
VIALE Regina Margherita,MACHERIO,"Via Regina Margherita, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273045346106338, 45.5906377385043]}","VIALE Regina Margherita, MACHERIO, Monza, Lombardia",POINT
"Via Visconti,41",MACHERIO,"Piazza Visconti, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.266620499999993, 45.64212750000001]}","Via Visconti,41, MACHERIO, Monza, Lombardia",POINT
Via Cassiano-angolo Via Visconti,MACHERIO,"Via San Cassiano & Via Visconti di Modrone, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.272569499999996, 45.64176300000001]}","Via Cassiano-angolo Via Visconti, MACHERIO, Monza, Lombardia",POINT
VIA VITTORIO VENETO - VIA PIAVE,MACHERIO,"Via Vittorio Veneto, 20846, Macherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.266567569054523, 45.64012763000222]}","VIA VITTORIO VENETO - VIA PIAVE, MACHERIO, Monza, Lombardia",POINT
Viale Tre Venezie,MEDA,"Viale Tre Venezie, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.16339253233398, 45.65223705845825]}","Viale Tre Venezie, MEDA, Monza, Lombardia",POINT
VIA SAN GIUSEPPE,MEDA,"Via San Giuseppe, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.159777759516972, 45.66839366633532]}","VIA SAN GIUSEPPE, MEDA, Monza, Lombardia",POINT
VIA SAN GIUSEPPE,MEDA,"Via San Giuseppe, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.159777759516972, 45.66839366633532]}","VIA SAN GIUSEPPE, MEDA, Monza, Lombardia",POINT
VIA N. BIXIO,MEDA,"Via Nino Bixio, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.285892211923182, 45.586940459259104]}","VIA N. BIXIO, MEDA, Monza, Lombardia",POINT
VIA SANTA MARIA,MEDA,"Via Santa Maria, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.147839070784627, 45.678650801203574]}","VIA SANTA MARIA, MEDA, Monza, Lombardia",POINT
VIA CIALDINI,MEDA,"Via Enrico Cialdini, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.166259883101558, 45.662864038966156]}","VIA CIALDINI, MEDA, Monza, Lombardia",POINT
PIAZZA CAVOUR,MEDA,"Piazza Camillo Benso di Cavour, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.159515629449842, 45.66579549755696]}","PIAZZA CAVOUR, MEDA, Monza, Lombardia",POINT
Via Gagarin,MEDA,"Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27096000000006, 45.58409000000006]}","Via Gagarin, MEDA, Monza, Lombardia",POINT
Via Orsini,MEDA,"Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27096000000006, 45.58409000000006]}","Via Orsini, MEDA, Monza, Lombardia",POINT
Via Giovanni XXIII,MEDA,"Via Giovanni XXIII, 20061, Carugate, Milano","{'type': 'Point', 'coordinates': [9.335758493488656, 45.555965652361174]}","Via Giovanni XXIII, MEDA, Monza, Lombardia",POINT
VIA DE GASPERI,MEDA,"Via Alcide De Gasperi, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.239027957872358, 45.571548300306326]}","VIA DE GASPERI, MEDA, Monza, Lombardia",POINT
VIALE TRE VENEZIE,MEDA,"Viale Tre Venezie, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.16339253233398, 45.65223705845825]}","VIALE TRE VENEZIE, MEDA, Monza, Lombardia",POINT
"Piazza Municipio, 4",MEDA,"Piazza Municipio 4, 20821, Meda, Monza e Brianza","{'type': 'Point', 'coordinates': [9.156704539486066, 45.66238669182709]}","Piazza Municipio, 4, MEDA, Monza, Lombardia",POINT
Via Fratelli Brasca,MEZZAGO,"Via Fratelli Brasca, 20883, Mezzago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.439545878848298, 45.625737070715545]}","Via Fratelli Brasca, MEZZAGO, Monza, Lombardia",POINT
Cascina Orobona,MEZZAGO,"Cascina Orobona, 20883, Mezzago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.433844453158269, 45.635773235886205]}","Cascina Orobona, MEZZAGO, Monza, Lombardia",POINT
Via Del Pozzo Mezzago,MEZZAGO,"Via del Pozzo, 20883, Mezzago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.446854283915288, 45.62883039457357]}","Via Del Pozzo Mezzago, MEZZAGO, Monza, Lombardia",POINT
Via del Pozzo,MEZZAGO,"Via del Pozzo, 20883, Mezzago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.446854283915288, 45.62883039457357]}","Via del Pozzo, MEZZAGO, Monza, Lombardia",POINT
Via Roma,MEZZAGO,"Via Roma, 20883, Mezzago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.439311800458608, 45.61869500947574]}","Via Roma, MEZZAGO, Monza, Lombardia",POINT
Via Monte Rosa,MISINTO,"Via Monte Rosa, 20826, Misinto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.078147475266118, 45.66278270987236]}","Via Monte Rosa, MISINTO, Monza, Lombardia",POINT
Via Mazzini,MISINTO,"Via Giuseppe Mazzini, 20826, Misinto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.08083678211185, 45.659907045059995]}","Via Mazzini, MISINTO, Monza, Lombardia",POINT
Via Pusterla,MISINTO,"Via della Pusterla, 20826, Misinto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.087370920734383, 45.659821259549204]}","Via Pusterla, MISINTO, Monza, Lombardia",POINT
Via Villa Vergani,MISINTO,"Via Villa Vergani, 20826, Misinto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.085006259636687, 45.665633104626885]}","Via Villa Vergani, MISINTO, Monza, Lombardia",POINT
via Maroncelli,MONZA,"Via Piero Maroncelli, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.28790576962965, 45.57823507326613]}","via Maroncelli, MONZA, Monza, Lombardia",POINT
via Cremona,MONZA,"Via Cremona, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.229146175022494, 45.58361853365093]}","via Cremona, MONZA, Monza, Lombardia",POINT
via della Birona,MONZA,"Via della Birona, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.252652264518431, 45.59602149805827]}","via della Birona, MONZA, Monza, Lombardia",POINT
via Iseo,MONZA,"Via Iseo, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.24223550122448, 45.573568619415944]}","via Iseo, MONZA, Monza, Lombardia",POINT
Via Pellettier,MONZA,"Via Suor Maria Pelletier, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.265763738374023, 45.58241146461853]}","Via Pellettier, MONZA, Monza, Lombardia",POINT
Via Paisiello,MONZA,"Via Giovanni Paisiello, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.259543711893537, 45.56013416778018]}","Via Paisiello, MONZA, Monza, Lombardia",POINT
Via S. Fruttuoso,MONZA,"Via San Fruttuoso, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.243560711157347, 45.57084549312792]}","Via S. Fruttuoso, MONZA, Monza, Lombardia",POINT
Via Sant'Alessandro,MONZA,"Via Sant'Alessandro, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25894149680758, 45.556672209241114]}","Via Sant'Alessandro, MONZA, Monza, Lombardia",POINT
"Viale Foscolo, 6",MONZA,"Viale Ugo Foscolo 6, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.28712595396632, 45.57684731300943]}","Viale Foscolo, 6, MONZA, Monza, Lombardia",POINT
"Via Mameli, 18",MONZA,"Via Goffredo Mameli 18, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.312826573547262, 45.57161856174627]}","Via Mameli, 18, MONZA, Monza, Lombardia",POINT
Via Volta Alessandro 27,MONZA,"Via Alessandro Volta 27, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.268305171793022, 45.58956463474525]}","Via Volta Alessandro 27, MONZA, Monza, Lombardia",POINT
"Via Gentili, 20",MONZA,"Via Enrico da Monza 20, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.284388699838404, 45.58568159033991]}","Via Gentili, 20, MONZA, Monza, Lombardia",POINT
Via Correggio Allegria 40,MONZA,"Via Antonio Correggio Allegri 40, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.300501984736567, 45.58527339439666]}","Via Correggio Allegria 40, MONZA, Monza, Lombardia",POINT
Via Collodi,MONZA,"Via Carlo Collodi, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.291883550211958, 45.57871094372158]}","Via Collodi, MONZA, Monza, Lombardia",POINT
Via Monte Bisbino,MONZA,"Via Monte Bisbino, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.257865750000002, 45.58259249999999]}","Via Monte Bisbino, MONZA, Monza, Lombardia",POINT
via Boito,MONZA,"Via Arrigo Boito, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.259430599771767, 45.59467223000745]}","via Boito, MONZA, Monza, Lombardia",POINT
Via S.Alessandro13,MONZA,"Via Sant'Alessandro 13, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.259944338882807, 45.55649466388716]}","Via S.Alessandro13, MONZA, Monza, Lombardia",POINT
Viale Enrico Fermi 105,MONZA,"Viale Enrico Fermi 105, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27955449535239, 45.56433541115426]}","Viale Enrico Fermi 105, MONZA, Monza, Lombardia",POINT
"Via Monte Grappa, 1",MONZA,"Via Monte Grappa 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.270613462524322, 45.56774987174812]}","Via Monte Grappa, 1, MONZA, Monza, Lombardia",POINT
Via Felice Cavallotti,MONZA,"Via Felice Cavallotti, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25987950000001, 45.57938211970214]}","Via Felice Cavallotti, MONZA, Monza, Lombardia",POINT
"Via Caravaggio, 2",MONZA,"Via Caravaggio 2, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.269157630446076, 45.56434656174627]}","Via Caravaggio, 2, MONZA, Monza, Lombardia",POINT
"Via Lario, 45",MONZA,"Via Lario 45, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.244344735356924, 45.59148967110052]}","Via Lario, 45, MONZA, Monza, Lombardia",POINT
Via S.Fruttoso 15,MONZA,"Via San Fruttuoso 15, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.243194264643074, 45.57075966388715]}","Via S.Fruttoso 15, MONZA, Monza, Lombardia",POINT
Via della Birona,MONZA,"Via della Birona, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.252652264518431, 45.59602149805827]}","Via della Birona, MONZA, Monza, Lombardia",POINT
Via S. Martino 4,MONZA,"Via San Martino 4, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.275112068959627, 45.58214443297362]}","Via S. Martino 4, MONZA, Monza, Lombardia",POINT
"Via Ardigò , 48",MONZA,"Via Roberto Ardigò 48, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.29131538386939, 45.59096668284803]}","Via Ardigò , 48, MONZA, Monza, Lombardia",POINT
Piazza Matteotti,MONZA,"Piazza Giacomo Matteotti, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.277400249999994, 45.5858685]}","Piazza Matteotti, MONZA, Monza, Lombardia",POINT
Piazza Trento e Trieste,MONZA,"Piazza Trento e Trieste, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273033442929234, 45.58397061156934]}","Piazza Trento e Trieste, MONZA, Monza, Lombardia",POINT
"Via Pier della Francesca, 1",MONZA,"Via Piero della Francesca 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.283670947544577, 45.57046355453291]}","Via Pier della Francesca, 1, MONZA, Monza, Lombardia",POINT
Via Bertacchi,MONZA,"Via Giovanni Bertacchi, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.303549583116165, 45.589171014834136]}","Via Bertacchi, MONZA, Monza, Lombardia",POINT
"Via Amudsen, 10",MONZA,"Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27096000000006, 45.58409000000006]}","Via Amudsen, 10, MONZA, Monza, Lombardia",POINT
Via Correggio,MONZA,"Via Antonio Correggio Allegri, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.299061669433248, 45.587253310387496]}","Via Correggio, MONZA, Monza, Lombardia",POINT
"Via Luca della Robbia, 20",MONZA,"Via Luca della Robbia 20, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.302437236741907, 45.579430729384335]}","Via Luca della Robbia, 20, MONZA, Monza, Lombardia",POINT
"Via Pacinotti, 1",MONZA,"Via Antonio Pacinotti 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.268148094927552, 45.57666032139767]}","Via Pacinotti, 1, MONZA, Monza, Lombardia",POINT
Via Sempione 21,MONZA,"Via Sempione 21, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.263956992094155, 45.58318576213292]}","Via Sempione 21, MONZA, Monza, Lombardia",POINT
Via della Taccona 16,MONZA,"Via Taccona 16, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.246303534826055, 45.57926014683471]}","Via della Taccona 16, MONZA, Monza, Lombardia",POINT
"Via Boccaccio, 1",MONZA,"Via Giovanni Boccaccio 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.276932597420515, 45.59144807513946]}","Via Boccaccio, 1, MONZA, Monza, Lombardia",POINT
Via Marx,MUGGIÒ,"Via Carlo Marx, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.224902350021203, 45.57777059773462]}","Via Marx, MUGGIÒ, Monza, Lombardia",POINT
Via Casati,MUGGIÒ,"Via Alfonso Casati, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.229760426429728, 45.59530122086263]}","Via Casati, MUGGIÒ, Monza, Lombardia",POINT
VIA SAN CARLO,MUGGIÒ,"Via San Carlo, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.239035764205589, 45.609818781718715]}","VIA SAN CARLO, MUGGIÒ, Monza, Lombardia",POINT
VIA D'AZEGLIO,MUGGIÒ,"Via Massimo d'Azeglio, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.229065127134724, 45.57452447425917]}","VIA D'AZEGLIO, MUGGIÒ, Monza, Lombardia",POINT
"Via Ricostruzione, 3",MUGGIÒ,"Via della Ricostruzione 3, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.226004767557265, 45.58924064556529]}","Via Ricostruzione, 3, MUGGIÒ, Monza, Lombardia",POINT
"Via Ricostruzione, 3",MUGGIÒ,"Via della Ricostruzione 3, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.226004767557265, 45.58924064556529]}","Via Ricostruzione, 3, MUGGIÒ, Monza, Lombardia",POINT
Via De Gasperi,MUGGIÒ,"Via Alcide De Gasperi, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.223920385268878, 45.58816302717548]}","Via De Gasperi, MUGGIÒ, Monza, Lombardia",POINT
Via del Parco,MUGGIÒ,"Via Parco, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.221435814612688, 45.58266721227994]}","Via del Parco, MUGGIÒ, Monza, Lombardia",POINT
"Via Montegrappa, 12",MUGGIÒ,"Via Monte Grappa 12, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.223303223348875, 45.59668057914387]}","Via Montegrappa, 12, MUGGIÒ, Monza, Lombardia",POINT
Via C. Battisti,MUGGIÒ,"Viale Cesare Battisti, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.26854944156364, 45.604254966468005]}","Via C. Battisti, MUGGIÒ, Monza, Lombardia",POINT
"Via Roma, 71, 20835 Muggiò MB, Italia",MUGGIÒ,"Via Roma 71, 20835, Muggiò, MB","{'type': 'Point', 'coordinates': [9.218341509290827, 45.59151591618098]}","Via Roma, 71, 20835 Muggiò MB, Italia, MUGGIÒ, Monza, Lombardia",POINT
VIA ROMA,MUGGIÒ,"Via Roma, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.223390647610838, 45.59185509731008]}","VIA ROMA, MUGGIÒ, Monza, Lombardia",POINT
Via Locatelli,NOVA MILANESE,"Via Antonio Locatelli, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.191386832489691, 45.59316929187759]}","Via Locatelli, NOVA MILANESE, Monza, Lombardia",POINT
Via Giacomo Brodolini,NOVA MILANESE,"Via Giacomo Brodolini, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20058641817684, 45.58348297374764]}","Via Giacomo Brodolini, NOVA MILANESE, Monza, Lombardia",POINT
Via Venezia,NOVA MILANESE,"Via Venezia, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.19206089531059, 45.596438567437275]}","Via Venezia, NOVA MILANESE, Monza, Lombardia",POINT
Via De Gasperi,NOVA MILANESE,"Via Alcide De Gasperi, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.187677540959653, 45.58439042637946]}","Via De Gasperi, NOVA MILANESE, Monza, Lombardia",POINT
Via Zara,NOVA MILANESE,"Via Zara, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20180943901244, 45.584205056954424]}","Via Zara, NOVA MILANESE, Monza, Lombardia",POINT
Via Carlo Pisacane,NOVA MILANESE,"Via Carlo Pisacane, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.207399298492192, 45.593771002746834]}","Via Carlo Pisacane, NOVA MILANESE, Monza, Lombardia",POINT
Via Novati,NOVA MILANESE,"Via P. Novati, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.190410382239275, 45.591624408001934]}","Via Novati, NOVA MILANESE, Monza, Lombardia",POINT
"Via Giorgio Biondi, 12",NOVA MILANESE,"Via Giorgio Biondi 12, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20334396779968, 45.58805225783372]}","Via Giorgio Biondi, 12, NOVA MILANESE, Monza, Lombardia",POINT
Via Fiume 28,NOVA MILANESE,"Via Fiume 28, 20834, Nova Milanese, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20352362115524, 45.59324604302037]}","Via Fiume 28, NOVA MILANESE, Monza, Lombardia",POINT
"Via Giuseppe Mazzini, 39",NOVA MILANESE,"Via Giuseppe Mazzini 39, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.301940932136894, 45.55370213849616]}","Via Giuseppe Mazzini, 39, NOVA MILANESE, Monza, Lombardia",POINT
Via Pietro Verri,ORNAGO,"Via Pietro Verri, 20876, Ornago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.419956929309233, 45.599194585861845]}","Via Pietro Verri, ORNAGO, Monza, Lombardia",POINT
Via Cascina Rossino,ORNAGO,"Via Cascina Rossino, 20876, Ornago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.405306714793086, 45.60877108832609]}","Via Cascina Rossino, ORNAGO, Monza, Lombardia",POINT
"Via A. Moro, 17",ORNAGO,"Via Aldo Moro 17, 20876, Ornago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.421840629609376, 45.59997214432454]}","Via A. Moro, 17, ORNAGO, Monza, Lombardia",POINT
Via Maria Montessori,RENATE,"Via Maria Montessori, 20838, Renate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.283237033278015, 45.727066143978256]}","Via Maria Montessori, RENATE, Monza, Lombardia",POINT
"Via Rimembranze, 23 20838 Renate MB",RENATE,"Via Rimembranze 23, 20838, Renate, MB","{'type': 'Point', 'coordinates': [9.277286972791353, 45.72995590674591]}","Via Rimembranze, 23 20838 Renate MB, RENATE, Monza, Lombardia",POINT
Via Alessandro Manzoni,RENATE,"Via Alessandro Manzoni, 20838, Renate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.286083737830028, 45.72850941186255]}","Via Alessandro Manzoni, RENATE, Monza, Lombardia",POINT
"Via Tripoli, 7",RENATE,"Via Tripoli 7, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.260412558428033, 45.55592471940099]}","Via Tripoli, 7, RENATE, Monza, Lombardia",POINT
Piazza Dante Alighieri,RONCO BRIANTINO,"Piazza Dante Alighieri, 20885, Ronco Briantino, Monza e Brianza","{'type': 'Point', 'coordinates': [9.403043597060387, 45.66690062839714]}","Piazza Dante Alighieri, RONCO BRIANTINO, Monza, Lombardia",POINT
Via Eligio Brigatti,RONCO BRIANTINO,"Via Eligio Brigatti, 20885, Ronco Briantino, Monza e Brianza","{'type': 'Point', 'coordinates': [9.40793697658801, 45.66629977217424]}","Via Eligio Brigatti, RONCO BRIANTINO, Monza, Lombardia",POINT
Via Mandelli,RONCO BRIANTINO,"Via V. Mandelli, 20885, Ronco Briantino, Monza e Brianza","{'type': 'Point', 'coordinates': [9.400466523310612, 45.66590670762555]}","Via Mandelli, RONCO BRIANTINO, Monza, Lombardia",POINT
"Fontanella Via Cesare Battisti, 19",RONCO BRIANTINO,"Via Cesare Battisti 19, 20885, Ronco Briantino, Monza e Brianza","{'type': 'Point', 'coordinates': [9.40535401803341, 45.667789250072126]}","Fontanella Via Cesare Battisti, 19, RONCO BRIANTINO, Monza, Lombardia",POINT
"Via Vincenzo Bellini, 3",SEREGNO,"Via Vincenzo Bellini 3, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.269942935195326, 45.59646366388714]}","Via Vincenzo Bellini, 3, SEREGNO, Monza, Lombardia",POINT
VIA CORSICA,SEREGNO,"Via Corsica, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.21364647865523, 45.66096468557061]}","VIA CORSICA, SEREGNO, Monza, Lombardia",POINT
VIA SOLFERINO,SEREGNO,"Via Solferino, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.194912147117117, 45.64558467157056]}","VIA SOLFERINO, SEREGNO, Monza, Lombardia",POINT
VIA BRIANTINA,SEREGNO,"Via Briantina, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.214558013698703, 45.66042109863013]}","VIA BRIANTINA, SEREGNO, Monza, Lombardia",POINT
VIA UMBRIA,SEREGNO,"Via Umbria, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.229264767023823, 45.64886848832689]}","VIA UMBRIA, SEREGNO, Monza, Lombardia",POINT
VIA ZARA,SEREGNO,"Via Zara, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.194294468922482, 45.646289905111736]}","VIA ZARA, SEREGNO, Monza, Lombardia",POINT
VIA DON ORIONE,SEREGNO,"Via Don Orione, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.201886000098032, 45.657733701740646]}","VIA DON ORIONE, SEREGNO, Monza, Lombardia",POINT
Via Giovanni Pacini,SEREGNO,"Via Giovanni Pacini, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.202199078000634, 45.63891865232865]}","Via Giovanni Pacini, SEREGNO, Monza, Lombardia",POINT
VIA ERODOTO,SEREGNO,"Via Erodoto, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.19864782762297, 45.639547794260096]}","VIA ERODOTO, SEREGNO, Monza, Lombardia",POINT
VIA UMBERTO I,SEREGNO,"Via Umberto I, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.202764338841813, 45.6498355726808]}","VIA UMBERTO I, SEREGNO, Monza, Lombardia",POINT
STRADA VICINALE SAN SALVATORE,SEREGNO,"Strada Vicinale San Salvatore, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.22947975000001, 45.646533000000005]}","STRADA VICINALE SAN SALVATORE, SEREGNO, Monza, Lombardia",POINT
"Piazzale Cadorna, 3",SEREGNO,"Piazzale Luigi Cadorna 3, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.212431227944537, 45.650490409708965]}","Piazzale Cadorna, 3, SEREGNO, Monza, Lombardia",POINT
Via giovanni Pacini,SEREGNO,"Via Giovanni Pacini, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.202199078000634, 45.63891865232865]}","Via giovanni Pacini, SEREGNO, Monza, Lombardia",POINT
