alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
"Cecciola, Succiso, Varvilla",VENTASSO,<0.02,<1,76,22,,4,128,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1,<1,<1,<0.01,8.0,<0.5,74,2,4
La Costa,VENTASSO,<0.02,<1,289,86,,4,478,periodo dal 01/07/2019 al 31/12/2019,27,<0.1,13,<1,<1,<0.01,7.8,1,297,4,48
Poviglio Nuovo,VENTASSO,<0.02,<1,175,57,0.11,7,361,periodo dal 01/07/2019 al 31/12/2019,18,<0.1,8,<1,<1,<0.01,8.0,1,203,4,48
Ventasso Laghi,VENTASSO,<0.02,<1,175,57,0.11,7,361,periodo dal 01/07/2019 al 31/12/2019,18,<0.1,8,<1,<1,<0.01,8.0,1,203,4,48
"Costa Di Piolo, Piazza Di Piolo",VENTASSO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Loggia,VENTASSO,<0.02,<1,89,26,0.05,3,157,periodo dal 01/07/2019 al 31/12/2019,8,<0.1,4,<1,<1,<0.01,7.8,<0.5,117,3,14
Campo,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Caprile,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Casenove,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Cinquecerri,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Giarola,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Le Vaglie,VENTASSO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
"Campeggio, Tavernetta E Hotel Hilton",VENTASSO,<0.02,<1,180,53,0.13,4,285,periodo dal 01/07/2019 al 31/12/2019,15,<0.1,5,<1,<1,<0.01,8.1,<0.5,169,4,16
"Cervarezza, Frassinedolo, Case Ferrari, Casale",VENTASSO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Vetto D'Enza,VETTO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Vezzano Sul Crostolo Tutto Il Territorio,VEZZANO SUL CROSTOLO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Viano,VIANO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Zone Al Confine Di Cerro Di Rondinara,VIANO,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Asta,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Bedogno,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Braglie,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Bruciata,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Budriotto,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
CÀ Dell'Onesta,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Calvello,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Campolungo,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Campomagnano,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Carniana,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
CarÙ,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Case Bagatti,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Case Balocchi,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Case Bondi,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Case Rossi,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Case Stantini,VILLA MINOZZO,<0.02,<1,92,25,,3,142,periodo dal 01/07/2019 al 31/12/2019,7,<0.1,2,<1,<1,<0.01,8.0,<0.5,84,3,5
Castellaro,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Castiglione,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
CerrÈ Sologno,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Costabona,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Costalta,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Deusi,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Gacciola,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Garfagno,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Gova,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Governara,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Landibasi,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Le Bore,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Minozzo,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Montefelecchio,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Morsiano,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Novellano,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Pigazzo,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Poiano,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Primaore,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Razzolo,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Rescadore,VILLA MINOZZO,<0.02,<1,129,33,0.08,3,237,periodo dal 01/07/2019 al 31/12/2019,11,<0.1,7,<1,<1,<0.01,8.2,0.8,140,6,28
Roncolo,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Roncomezzano,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Roncopianigi,VILLA MINOZZO,<0.02,<1,140,36,0.09,2.9,235,periodo dal 01/07/2019 al 31/12/2019,12,<0.1,7,<1,<1,<0.01,8.2,0.6,133,5,13
S. Rocco,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Sassatello,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Secchio,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Segalare,VILLA MINOZZO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Sonareto,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Strinati,VILLA MINOZZO,<0.02,<1,79,22,0.08,2,121,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1.9,<1,<1,<0.01,7.9,<0.5,77,2,9
Triglia,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
Villa Minozzo,VILLA MINOZZO,<0.02,<1,198,56,0.06,3,303,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,7,<1,1,<0.01,8.1,0.6,182,2,15
