alias_address,alias_city,geocode,geometry,georeferencingString,type
Fontana Via Brigate Orobiche,Sondrio,Sondrio,"{'type': 'Point', 'coordinates': [9.872510000000034, 46.168030000000044]}","via brigate orobiche, Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Centro,Spriana,"Via Centro, 23020, Spriana, Sondrio","{'type': 'Point', 'coordinates': [9.864508973434212, 46.2191533551787]}","centro, Spriana, Sondrio, Lombardia, Italia",POINT
Fontana Via Latteria/Via Cerri,Talamona,"Via Latteria, 23018, Talamona, Sondrio","{'type': 'Point', 'coordinates': [9.621846000000012, 46.130737499999995]}","via latteria/via cerri, Talamona, Sondrio, Lombardia, Italia",POINT
Fontana Via Garibaldi,Tartano,"Via Giuseppe Garibaldi, 23010, Tartano, Sondrio","{'type': 'Point', 'coordinates': [9.681243498736613, 46.10983400469263]}","via garibaldi, Tartano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Marconi,Tartano,"Via Guglielmo Marconi, 23010, Tartano, Sondrio","{'type': 'Point', 'coordinates': [9.666784935083703, 46.13353579350836]}","località  marconi, Tartano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Arale,Tartano,"Contrada Arale, 23010, Tartano, Sondrio","{'type': 'Point', 'coordinates': [9.714943099098557, 46.08303973273235]}","località  arale, Tartano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Case,Tartano,"Tartano, Sondrio","{'type': 'Point', 'coordinates': [9.682100000000048, 46.11056000000008]}","località  case, Tartano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Canali,Teglio,"Via Canali, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.09530337435701, 46.17992635751028]}","località  canali, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Rocco,Teglio,"Località San Rocco, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.034497746315314, 46.17624134887228]}","località  s. rocco, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Giovanni,Teglio,"Via San Giovanni, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.016458186148952, 46.17163531385105]}","località  s. giovanni, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Silvestro (Teglio Centro),Teglio,"Via San Silvestro, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.06545814095043, 46.17350205045477]}","via s. silvestro (teglio centro), Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Via Sagli (Teglio Nord),Teglio,"Via Sagli, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.059357707254478, 46.17477925541676]}","via sagli (teglio nord), Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Somasassa,Teglio,"Località Somasassa, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.079733999458918, 46.16736894244963]}","località  somasassa, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Castelvetro,Teglio,"Via Castelvetro, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.047601562226253, 46.16311257735489]}","località  castelvetro, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Nigola,Teglio,"Via Nigola, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.01731750221415, 46.164810066424266]}","località  nigola, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Bondone,Teglio,"Via Bondone, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.067728805011498, 46.132969157402364]}","località  bondone, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Tresenda,Teglio,"Via Tresenda per Teglio, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.064162690435104, 46.16755278784457]}","località  tresenda, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Calcarola,Teglio,"Via Calcarola, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.108392089046713, 46.16620910203544]}","località  calcarola, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Franchesi,Teglio,"Via Franchesi, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.106427787188455, 46.16187147199146]}","località  franchesi, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Crespinedo (Via Falck),Teglio,"Via Crespinedo, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.089679845516821, 46.15796612170825]}","località  crespinedo (via falck), Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Monegatti,Teglio,"Monegatti, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.091716777563125, 46.143473725983156]}","località  monegatti, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piodiscia,Teglio,"Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.07134000000002, 46.17064000000005]}","località  piodiscia, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Giacomo,Teglio,"Via San Giacomo per Teglio, 23036, Teglio, Sondrio","{'type': 'Point', 'coordinates': [10.038085557102686, 46.15893900000001]}","località  s. giacomo, Teglio, Sondrio, Lombardia, Italia",POINT
Fontana Via Bellotti,Tirano,"Via Bellotti, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.173299008511059, 46.21505744371322]}","via bellotti, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Mocchioni,Tirano,"Via Macchioli, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.176647024349963, 46.23019731704497]}","località  mocchioni, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Via Dossello,Tirano,"Via Dossello, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.185543548147773, 46.23036646408993]}","via dossello, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Roncaiola,Tirano,"Località Roncaiola, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.162317564610282, 46.22549541934139]}","località  roncaiola, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Via Salis,Tirano,"Via Salis, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.175020362421785, 46.216467094687815]}","via salis, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cologna,Tirano,"Via Cologna, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.199080139040527, 46.222425216960104]}","località  cologna, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Via Elvezia,Tirano,"Via Elvezia, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.151085817493486, 46.223212349608346]}","via elvezia, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Dosso,Tirano,"Via Dosso, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.169467524374369, 46.21043189595688]}","località  dosso, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Trivigno,Tirano,"Località Trivigno, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.200996148802373, 46.18809413487342]}","località  trivigno, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Via Porta Milanese,Tirano,"Via Porta Milanese, 23037, Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.170841349101664, 46.213338282674414]}","via porta milanese, Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Anna,Torre di Santa Maria,"Via Sant'Anna, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.849265966376109, 46.24139296541814]}","località  s. anna, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Tornadù,Torre di Santa Maria,"Via Tornadù, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.857586470464081, 46.225952849168905]}","località  tornadù, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cagnoletti,Torre di Santa Maria,"Strada Comunale di Cagnoletti, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.866990343770928, 46.204292600803754]}","località  cagnoletti, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cristini,Torre di Santa Maria,"Via Cristini, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.854201383685504, 46.239814425552865]}","località  cristini, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Molinaccio,Torre di Santa Maria,"Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.852430000000027, 46.231750000000034]}","località  molinaccio, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Loc. San Giuseppe,Torre di Santa Maria,"Via San Giuseppe, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.852992729585765, 46.22899448073642]}","località  san giuseppe, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Piazza Roma,Torre di Santa Maria,"Piazza Roma, 23020, Torre di Santa Maria, Sondrio","{'type': 'Point', 'coordinates': [9.852326999999997, 46.23301800000001]}","piazza roma, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Fontana Via Prestino,Tovo Sant'Agata,"Via Prestino, 23030, Tovo di Sant'Agata, Sondrio","{'type': 'Point', 'coordinates': [10.250702923594057, 46.24610773445987]}","via prestino, Tovo Sant'Agata, Sondrio, Lombardia, Italia",POINT
Fontana Via Corignola,Tovo Sant'Agata,"Via Corignola, 23030, Tovo di Sant'Agata, Sondrio","{'type': 'Point', 'coordinates': [10.24714335301287, 46.24305127839314]}","via corignola, Tovo Sant'Agata, Sondrio, Lombardia, Italia",POINT
Fontana Piazza Caduti,Traona,"Piazza Caduti, 23019, Traona, Sondrio","{'type': 'Point', 'coordinates': [9.525814970497851, 46.15001826475109]}","piazza caduti, Traona, Sondrio, Lombardia, Italia",POINT
Fontana Loc.Valletta (Via Pedemontana),Traona,"Località Valletta, 23019, Traona, Sondrio","{'type': 'Point', 'coordinates': [9.542094365257272, 46.1439566891238]}","località valletta (via pedemontana), Traona, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Tomaso,Tresivio,"Via San Tomaso, 23020, Tresivio, Sondrio","{'type': 'Point', 'coordinates': [9.953441845274288, 46.174167000000004]}","via s. tomaso, Tresivio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Antonio,Tresivio,"Via Sant'Antonio, 23020, Tresivio, Sondrio","{'type': 'Point', 'coordinates': [9.952722053365221, 46.186559254447104]}","località  s. antonio, Tresivio, Sondrio, Lombardia, Italia",POINT
Fontana loc. Cataeggio,Valmasino,"Cataeggio, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.637550000000033, 46.21332000000007]}","località  cataeggio, Valmasino, Sondrio, Lombardia, Italia",POINT
Fontana loc. San Martino,Valmasino,"San Martino, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.627290000000073, 46.24102000000005]}","località  san martino, Valmasino, Sondrio, Lombardia, Italia",POINT
Fontana loc. Zocca,Valmasino,"Via Zocca, 23010, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.637032884309052, 46.22073449260732]}","località  zocca, Valmasino, Sondrio, Lombardia, Italia",POINT
Fontana loc. S. Carlo,Valdidentro,"Via San Carlo, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.263061533573044, 46.47420960431459]}","località  s. carlo, Valdidentro, Sondrio, Lombardia, Italia",POINT
Punto Prelievo Loc. Arnoga,Valdidentro,"Arnoga, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.242670000000032, 46.46002000000004]}","punto prelievo località  arnoga, Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Carlo,Valdidentro,"Via San Carlo, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.263061533573044, 46.47420960431459]}","località  s. carlo, Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Semogo (Via Cima Piazzi),Valdidentro,"Via Cima Piazzi, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.265649555539397, 46.48474509444607]}","località  semogo (via cima piazzi), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Isolaccia,Valdidentro,"Isolaccia, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.295840000000055, 46.48893000000004]}","località  isolaccia, Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sant Antonio,Valdidentro,"Via Sant'Antonio, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.298025141158456, 46.49445024391598]}","località  sant antonio, Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pedenosso (Piazza S. Martino),Valdidentro,"Piazza San Martino, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.3128164131955, 46.4896060073405]}","località  pedenosso (piazza s. martino), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pedenosso (Via Degola),Valdidentro,"Via Degola, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.325552380519756, 46.48665882197262]}","località  pedenosso (via degola), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pedenosso (Via Pecé),Valdidentro,"Via Pecé, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.311181339458422, 46.485024657785814]}","località  pedenosso (via pecé), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Premadio (Via ai Forni),Valdidentro,"Via ai Forni, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.35610141389949, 46.48642009570912]}","località  premadio (via ai forni), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Molina (Via Ripa Fontana),Valdidentro,"Piazzetta Molina, 23038, Valdidentro, Sondrio","{'type': 'Point', 'coordinates': [10.36041875341512, 46.48423492845564]}","località  molina (via ripa ), Valdidentro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Oga (Via Roma),Valdisotto,"Via Roma, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.347321053615753, 46.46303185882943]}","località  oga (via roma), Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piatta,Valdisotto,"Via per Piatta, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.374351289963222, 46.45932831970566]}","località  piatta, Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Lucia (Via Fumarogo),Valdisotto,"Variante di Santa Lucia, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.351684009695603, 46.45670868282602]}","località  s. lucia (via fumarogo), Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piazza,Valdisotto,"Via Piazza Dentro, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.362404005788951, 46.44030188813265]}","località  piazza, Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cepina (Via Piccagnoni/Via Roma),Valdisotto,"Via Professor G. Piccagnoni, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.354450610510954, 46.428795018418505]}","località  cepina (via piccagnoni/via roma), Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Tola,Valdisotto,"Località Tola, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.351075917729116, 46.413056920249]}","località  tola, Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Via Carpin,Valdisotto,"Via Carpin, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.356470330920544, 46.443071374350644]}","via carpin, Valdisotto, Sondrio, Lombardia, Italia",POINT
Fontana Via Teregua,Valfurva,"Via Teregua, 23030, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.40537753893675, 46.46515584879927]}","via teregua, Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Madonna dei Monti (Salita Baita Veglia),Valfurva,"Madonna dei Monti, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.424300000000073, 46.46463000000006]}","località  madonna dei monti (salita baita veglia), Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Antonio (Via Fosgina),Valfurva,"Via Fosgina, 23030, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.425436040388874, 46.458174853380484]}","località  s. antonio (via fosgina), Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Gottardo,Valfurva,"Via San Gottardo, 23030, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.432465555772266, 46.4564809357774]}","località  s. gottardo, Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Caterina (Via Magliaga),Valfurva,"Via Magliaga, 23030, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.497489963356333, 46.41014002553527]}","località  s. caterina (via magliaga), Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Caterina (Via Frodolfo),Valfurva,"Via Frodolfo, 23030, Valfurva, Sondrio","{'type': 'Point', 'coordinates': [10.492534208709182, 46.414068157454516]}","località  s. caterina (via frodolfo), Valfurva, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cataeggio (Municipio),Val Masino,"Cataeggio, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.637550000000033, 46.21332000000007]}","località  cataeggio (municipio), Val Masino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Martino (Via Cavarini-Via ai Bagni),Val Masino,"Via Cavarini, 23010, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.626619720915194, 46.24056982903419]}","località  s. martino (via cavarini-via ai bagni), Val Masino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Zocca,Val Masino,"Via Zocca, 23010, Val Masino, Sondrio","{'type': 'Point', 'coordinates': [9.637032884309052, 46.22073449260732]}","località  zocca, Val Masino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cappella di S. Andrea,Verceia,"Verceia, Sondrio","{'type': 'Point', 'coordinates': [9.451270000000022, 46.19504000000006]}","località  cappella di s. andrea, Verceia, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Francesco (Piazza Copes Costante),Verceia,"Via San Francesco, 23020, Verceia, Sondrio","{'type': 'Point', 'coordinates': [9.458570009842685, 46.20059982758741]}","via s. francesco (piazza copes costante), Verceia, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sceglio (Crotti),Verceia,"Strada Vicinale di Sceglio, 23020, Verceia, Sondrio","{'type': 'Point', 'coordinates': [9.45665834972232, 46.19341620989332]}","località  sceglio (crotti), Verceia, Sondrio, Lombardia, Italia",POINT
Fontana Via Villa,Verceia,"Via Villa, 23020, Verceia, Sondrio","{'type': 'Point', 'coordinates': [9.45150283725387, 46.19382127486292]}","via villa, Verceia, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma,Vervio,"Via Roma, 23030, Vervio, Sondrio","{'type': 'Point', 'coordinates': [10.23956663113722, 46.25224003076013]}","via roma, Vervio, Sondrio, Lombardia, Italia",POINT
Fontana Via Ca’ Torchio,Vervio,"Via Ca Torchio, 23030, Vervio, Sondrio","{'type': 'Point', 'coordinates': [10.241471149690586, 46.2568114476083]}","via ca’ torchio, Vervio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Nova,Vervio,"Via Nova, 23030, Vervio, Sondrio","{'type': 'Point', 'coordinates': [10.233571264628438, 46.24462930823631]}","località  nova, Vervio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Sebastiano (Chiesa),Villa di Chiavenna,Chiesa di Villa di Chiavenna,"{'type': 'Point', 'coordinates': [9.483990000000063, 46.33032000000003]}","località  s. sebastiano (chiesa), Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Dogana,Villa di Chiavenna,"Frazione Dogana, 23029, Villa di Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.511596647333496, 46.33300274837285]}","località  dogana, Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Barnaba (Lavatoio Coperto),Villa di Chiavenna,"Frazione San Barnaba, 23029, Villa di Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.498191747556351, 46.3274821083223]}","località  s. barnaba (lavatoio coperto), Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Antonio,Villa di Tirano,"Via Sant'Antonio, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.127144238231596, 46.19745004707362]}","via s. antonio, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Stazzona (Via Piazza),Villa di Tirano,"Via Piazza, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.134191827121116, 46.185612964542784]}","località  stazzona (via piazza), Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Motta,Villa di Tirano,"Via Motta, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.119418337880964, 46.16813516552975]}","località  motta, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Bernardo,Villa di Tirano,"Località San Bernardo, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.139711073773443, 46.195620990074396]}","località  s. bernardo, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Serbatoio Loc. Piangembro,Villa di Tirano,"Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.131840000000068, 46.198660000000075]}","serbatoio località  piangembro, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Bait,Villa di Tirano,"Località Bait, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.124701810727155, 46.17024168680455]}","località  bait, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sonvico,Villa di Tirano,"Via Sonvico, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.139765937495273, 46.20946360386993]}","località  sonvico, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Lera,Villa di Tirano,"Località Lera, 23030, Villa di Tirano, Sondrio","{'type': 'Point', 'coordinates': [10.129980281552678, 46.1687374822664]}","località  lera, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
