alias_address,alias_city,geocode,geometry,georeferencingString,type
P.R. Via Setti,TOSCOLANO MADERNO,"Via Carlo Setti, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.604434082672741, 45.63962271653455]}","Via Setti, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
F.P. Chiesa S.Maria dei Campi,TRAVAGLIATO,Chiesa di Santa Maria dei Campi,"{'type': 'Point', 'coordinates': [10.066700000000026, 45.52543000000003]}","Chiesa S.Maria dei Campi, TRAVAGLIATO, Brescia,  Lombardia, Italia",POINT
F.P. Via della Tecnica,TRAVAGLIATO,"Via della Tecnica, 25039, Travagliato, Brescia","{'type': 'Point', 'coordinates': [10.103074708761493, 45.536043587629166]}","Via della Tecnica, TRAVAGLIATO, Brescia,  Lombardia, Italia",POINT
F.P. Via Mulini,TRAVAGLIATO,"Via Mulini, 25039, Travagliato, Brescia","{'type': 'Point', 'coordinates': [10.073881603425008, 45.54034471438962]}","Via Mulini, TRAVAGLIATO, Brescia,  Lombardia, Italia",POINT
F.P. Via Napoleone,TRAVAGLIATO,"Via Napoleone, 25039, Travagliato, Brescia","{'type': 'Point', 'coordinates': [10.079820000000002, 45.52177565445787]}","Via Napoleone, TRAVAGLIATO, Brescia,  Lombardia, Italia",POINT
P.R. P.zza Comboni (Voltino),TREMOSINE,"Voltino, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.763820000000067, 45.782530000000065]}","P.zza Comboni (Voltino), TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Arrighini (Campione),TREMOSINE,"Piazza F. Arrighini, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.749217500000007, 45.754060499999994]}","Piazza Arrighini (Campione), TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. P.zza Fossato (Pieve),TREMOSINE,"Piazza Fossato, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.760159808721312, 45.77182050047985]}","P.zza Fossato (Pieve), TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Cadignano,TREMOSINE,"Via Cadignano, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.736457172292358, 45.76557395197912]}","Via Cadignano, TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Lesine (Arias),TREMOSINE,"Via Lesine, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.752432133339124, 45.76630520666262]}","Via Lesine (Arias), TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Terra (Sermerio),TREMOSINE,"Via Terra, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.724817414889692, 45.77448259323817]}","Via Terra (Sermerio), TREMOSINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Zanini (Vesio),TREMOSINE,"Via Monsignor G. Zanini, 25010, Tremosine sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.738375753747315, 45.790143293223736]}","Via Zanini (Vesio), TREMOSINE, Brescia,  Lombardia, Italia",POINT
F.P. Scuole Trenzano,TRENZANO,"Trenzano, Brescia","{'type': 'Point', 'coordinates': [10.010460000000023, 45.47729000000004]}","Scuole Trenzano, TRENZANO, Brescia,  Lombardia, Italia",POINT
F.P. Cimitero,URAGO D’OGLIO,"Urago d'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.873890000000074, 45.51393000000007]}","Cimitero, URAGO D’OGLIO, Brescia,  Lombardia, Italia",POINT
F.P. Piazza Marconi,URAGO D’OGLIO,"Piazza Guglielmo Marconi, 25030, Urago d'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.86791154310059, 45.51420243344505]}","Piazza Marconi, URAGO D’OGLIO, Brescia,  Lombardia, Italia",POINT
P.R. Località Persone,VALVESTINO,"Persone, Valvestino, Brescia","{'type': 'Point', 'coordinates': [10.57537000000002, 45.773600000000044]}","Localitàlità Persone, VALVESTINO, Brescia,  Lombardia, Italia",POINT
P.R. Località Armo,VALVESTINO,"Armo, Valvestino, Brescia","{'type': 'Point', 'coordinates': [10.594110000000057, 45.769900000000064]}","Localitàlità Armo, VALVESTINO, Brescia,  Lombardia, Italia",POINT
P.R. Località Bollone,VALVESTINO,"Bollone, Valvestino, Brescia","{'type': 'Point', 'coordinates': [10.581360000000075, 45.73986000000008]}","Localitàlità Bollone, VALVESTINO, Brescia,  Lombardia, Italia",POINT
P.R. Località Moerna Cimitero,VALVESTINO,"Moerna, Valvestino, Brescia","{'type': 'Point', 'coordinates': [10.580910000000074, 45.75741000000005]}","Localitàlità Moerna Cimitero, VALVESTINO, Brescia,  Lombardia, Italia",POINT
F.P. Fraz. Monticelli,VEROLAVECCHIA,"Località Monticelli d'Oglio, 25029, Verolavecchia, Brescia","{'type': 'Point', 'coordinates': [10.040784441042918, 45.28204463918153]}","Fraz. Monticelli, VEROLAVECCHIA, Brescia,  Lombardia, Italia",POINT
F.P. Via Ghislandi,VEROLAVECCHIA,"Via Guglielmo Ghislandi, 25029, Verolavecchia, Brescia","{'type': 'Point', 'coordinates': [10.059684750000008, 45.32807700000001]}","Via Ghislandi, VEROLAVECCHIA, Brescia,  Lombardia, Italia",POINT
F.P. Bompensiero,VILLACHIARA,"Bompensiero, Villachiara, Brescia","{'type': 'Point', 'coordinates': [9.902700000000038, 45.351830000000064]}","Bompensiero, VILLACHIARA, Brescia,  Lombardia, Italia",POINT
F.P. Via Valurbes,ZONE,"Via Valurbes, 25050, Zone, Brescia","{'type': 'Point', 'coordinates': [10.117315639829684, 45.76402531290291]}","Via Valurbes, ZONE, Brescia,  Lombardia, Italia",POINT
F.P. Piazza Caduti,ZONE,"Piazza Caduti, 25050, Zone, Brescia","{'type': 'Point', 'coordinates': [10.116146088859525, 45.7598822623619]}","Piazza Caduti, ZONE, Brescia,  Lombardia, Italia",POINT
F.P. Via Dazze,ZONE,"Via Dazze, 25050, Zone, Brescia","{'type': 'Point', 'coordinates': [10.110530524594346, 45.762744631891934]}","Via Dazze, ZONE, Brescia,  Lombardia, Italia",POINT
